Id,Traffic Volume
1701,2960.981618
1702,4858.03913
1703,4505.514843
1704,1324.266667
1705,374.5569044
1706,4653.421471
1707,2042.922535
1708,4798.719858
1709,3085.562092
1710,5800.409091
1711,2765.206349
1712,283.5187713
1713,4036.786325
1714,3007.73741
1715,868.9084967
1716,4664.438356
1717,2691.690574
1718,647.527972
1719,1260.478261
1720,4920.30712
1721,2786.16804
1722,409.242268
1723,1896.294118
1724,4486.732919
1725,4505.514843
1726,6207.254453
1727,4505.514843
1728,4664.438356
1729,5800.409091
1730,553.9656489
1731,6207.254453
1732,490
1733,374.5569044
1734,283.5187713
1735,3253.931034
1736,609.039604
1737,4505.514843
1738,3400.446581
1739,2670.088
1740,4653.421471
1741,3242.13253
1742,5901.569211
1743,3767.180723
1744,834.8965517
1745,5077.384488
1746,799.4782609
1747,3541.409091
1748,2366.952381
1749,5901.569211
1750,310.8885017
1751,363.8624788
1752,5234.8351
1753,351.34375
1754,2370.842857
1755,3629.441176
1756,2786.16804
1757,431.1428571
1758,363.8624788
1759,4753.02069
1760,374.5569044
1761,368
1762,4798.719858
1763,5800.409091
1764,2366.952381
1765,4334.430622
1766,3584.772727
1767,374.5569044
1768,915.2238806
1769,899.4935065
1770,283.5187713
1771,2820.582524
1772,1909.003155
1773,3196.75
1774,4565.215385
1775,5077.384488
1776,5903.714286
1777,283.5187713
1778,3137
1779,3541.409091
1780,4858.03913
1781,2834.6
1782,4920.30712
1783,326.0529801
1784,2378.636364
1785,868.9084967
1786,283.5187713
1787,4565.215385
1788,6341.708713
1789,507.8636364
1790,3317.46789
1791,6207.254453
1792,5589.138943
1793,283.5187713
1794,5353.007353
1795,2977.57193
1796,3081.076923
1797,5077.384488
1798,1204.306306
1799,5901.569211
1800,835.6338028
1801,5901.569211
1802,283.5187713
1803,5594.149406
1804,3400.446581
1805,5800.409091
1806,2042.922535
1807,865.9166667
1808,2977.57193
1809,2109.408163
1810,647.527972
1811,2977.57193
1812,2972.928571
1813,4322.605678
1814,5077.384488
1815,2869.25
1816,564.8857143
1817,4083.134146
1818,2042.922535
1819,374.5569044
1820,4664.438356
1821,4858.03913
1822,1145.210162
1823,587.6428571
1824,1145.210162
1825,2786.16804
1826,4920.30712
1827,1145.210162
1828,4505.514843
1829,283.5187713
1830,454.6585366
1831,1145.210162
1832,4664.438356
1833,5674.617577
1834,4664.438356
1835,2691.690574
1836,5674.617577
1837,5594.149406
1838,1289.916667
1839,2786.16804
1840,697.53
1841,3062.622047
1842,2960.981618
1843,4310.486137
1844,473.4
1845,1145.210162
1846,2344.014599
1847,2691.690574
1848,5217.801205
1849,655.6818182
1850,5110.519084
1851,3612.5
1852,283.5187713
1853,4362.58156
1854,5353.007353
1855,1254.148148
1856,2794.882353
1857,5077.384488
1858,5589.138943
1859,3400.446581
1860,1453.983333
1861,409.242268
1862,801.219697
1863,3979.405405
1864,801.219697
1865,409.242268
1866,3594.80198
1867,2960.981618
1868,3400.446581
1869,4664.438356
1870,3081.076923
1871,709
1872,5594.149406
1873,389.2631579
1874,3290.4
1875,2189.209677
1876,1636
1877,2610
1878,1505.294118
1879,1956.662162
1880,390.8831169
1881,2935.655172
1882,6207.254453
1883,374.5569044
1884,4798.719858
1885,2251.870968
1886,553.9656489
1887,1204.306306
1888,713.6875
1889,2888.777778
1890,3062.622047
1891,3137
1892,1145.210162
1893,5800.409091
1894,4858.03913
1895,310.8885017
1896,5077.384488
1897,4139
1898,4505.514843
1899,2800.777778
1900,564.8857143
1901,473.4
1902,2887.232143
1903,767.4193548
1904,3381
1905,2189.209677
1906,351.34375
1907,2786.16804
1908,5800.409091
1909,283.5187713
1910,4664.438356
1911,3541.409091
1912,351.34375
1913,865.9166667
1914,5901.569211
1915,385.8703704
1916,730.56
1917,2785.176471
1918,2732.333333
1919,789.8152174
1920,939.8571429
1921,5353.007353
1922,328
1923,4362.58156
1924,4653.421471
1925,2993.583333
1926,2943.029851
1927,3085.562092
1928,5110.519084
1929,374.5569044
1930,5589.138943
1931,2972.928571
1932,1543.5
1933,351.34375
1934,2691.690574
1935,4310.486137
1936,385.8703704
1937,3085.562092
1938,5589.138943
1939,3431.836735
1940,5234.8351
1941,5353.007353
1942,3492.89
1943,4858.03913
1944,5589.138943
1945,4486.732919
1946,4920.30712
1947,2977.57193
1948,4270.137931
1949,3007.73741
1950,3537.4
1951,4653.421471
1952,1499.891892
1953,4310.486137
1954,363.8624788
1955,4505.514843
1956,2977.57193
1957,5234.8351
1958,363.8624788
1959,2527.517241
1960,3917
1961,1936.151515
1962,4576.536723
1963,3400.446581
1964,4920.30712
1965,2809
1966,4664.438356
1967,6341.708713
1968,6207.254453
1969,1543.5
1970,2985.275862
1971,5234.8351
1972,4460.043478
1973,1076.603774
1974,283.5187713
1975,4128.361538
1976,3038.257143
1977,351.34375
1978,4664.438356
1979,499.8947368
1980,5661.597701
1981,1956.662162
1982,2786.16804
1983,2943.029851
1984,4167.875
1985,5901.569211
1986,770.3333333
1987,2794.882353
1988,2820.582524
1989,4322.605678
1990,2786.16804
1991,2943.029851
1992,276.804878
1993,5901.569211
1994,1453.983333
1995,363.8624788
1996,4920.30712
1997,4920.30712
1998,4576.536723
1999,2691.690574
2000,5353.007353
2001,4798.719858
2002,5594.149406
2003,363.8624788
2004,2985.275862
2005,4653.421471
2006,4858.03913
2007,789.8152174
2008,3317.46789
2009,2801.40625
2010,4083.134146
2011,6207.254453
2012,4664.438356
2013,6341.708713
2014,1204.306306
2015,5594.149406
2016,6341.708713
2017,1149.870968
2018,5233.55814
2019,6341.708713
2020,1453.983333
2021,4505.514843
2022,5234.8351
2023,1149.870968
2024,2344.014599
2025,3253.931034
2026,646.32
2027,374.5569044
2028,374.5569044
2029,5901.569211
2030,1975.162162
2031,5233.55814
2032,3007.73741
2033,371.2857143
2034,767.4193548
2035,5674.617577
2036,276.804878
2037,2033.058824
2038,2154.25
2039,4920.30712
2040,815.2054795
2041,6207.254453
2042,4653.421471
2043,2403.888889
2044,363.8624788
2045,1254.148148
2046,2674.132353
2047,283.5187713
2048,4505.514843
2049,2794.882353
2050,5901.569211
2051,6341.708713
2052,4505.514843
2053,5077.384488
2054,1439.142857
2055,834.8965517
2056,4167.875
2057,3085.562092
2058,1400.377778
2059,2650.282609
2060,1453.983333
2061,326.0529801
2062,454.6585366
2063,553.9656489
2064,1499.891892
2065,6341.708713
2066,499.8947368
2067,4798.719858
2068,334.1396648
2069,4664.438356
2070,3062.622047
2071,3105.340426
2072,4664.438356
2073,374.5569044
2074,2729.022727
2075,1505.294118
2076,3007.73741
2077,1453.983333
2078,4920.30712
2079,3654.5
2080,3132.621212
2081,5878.013514
2082,1260.478261
2083,358.9230769
2084,1400.377778
2085,1824.959596
2086,5674.617577
2087,5234.8351
2088,5234.8351
2089,1226.714286
2090,351.34375
2091,5172.256579
2092,2635.129032
2093,5594.149406
2094,517.5
2095,4664.438356
2096,2124.542373
2097,2244
2098,5800.409091
2099,3767.180723
2100,4334.430622
2101,4664.438356
2102,4565.215385
2103,6207.254453
2104,899.4935065
2105,5280.031532
2106,4362.58156
2107,5077.384488
2108,4920.30712
2109,4565.215385
2110,5594.149406
2111,647.527972
2112,4167.875
2113,4334.430622
2114,4505.514843
2115,1242.215054
2116,5589.138943
2117,374.5569044
2118,4858.03913
2119,3368.611111
2120,697.53
2121,834.8965517
2122,5110.519084
2123,454.6585366
2124,6207.254453
2125,4310.486137
2126,363.8624788
2127,1194.666667
2128,4664.438356
2129,5077.384488
2130,5901.569211
2131,2291.956522
2132,644.974359
2133,374.5569044
2134,3358.111111
2135,6341.708713
2136,1864.545455
2137,2691.690574
2138,1453.983333
2139,2635.129032
2140,2960.981618
2141,2344.014599
2142,2820.582524
2143,4083.134146
2144,3431.836735
2145,1408.361111
2146,3492.89
2147,1559.090909
2148,1145.210162
2149,2786.16804
2150,2070.333333
2151,2691.690574
2152,4486.732919
2153,5594.149406
2154,5594.149406
2155,5674.617577
2156,4664.438356
2157,4486.732919
2158,4664.438356
2159,6207.254453
2160,5217.801205
2161,5594.149406
2162,553.9656489
2163,1909.003155
2164,1968.882353
2165,5077.384488
2166,2691.690574
2167,4505.514843
2168,5077.384488
2169,4057.366337
2170,2732.333333
2171,4128.361538
2172,351.34375
2173,4664.438356
2174,564.8857143
2175,2977.57193
2176,5217.801205
2177,3953.842857
2178,4167.875
2179,5901.569211
2180,3007.73741
2181,4920.30712
2182,5594.149406
2183,4920.30712
2184,1701.656716
2185,3541.409091
2186,778.6666667
2187,1636
2188,283.5187713
2189,5901.569211
2190,4653.421471
2191,6207.254453
2192,3541.409091
2193,4505.514843
2194,2960.981618
2195,4798.719858
2196,2589
2197,2042.922535
2198,5901.569211
2199,4664.438356
2200,4664.438356
2201,4879.230769
2202,283.5187713
2203,6207.254453
2204,2820.582524
2205,6207.254453
2206,5800.409091
2207,5353.007353
2208,4913.630631
2209,2527.517241
2210,4664.438356
2211,4310.486137
2212,2691.690574
2213,4505.514843
2214,4653.421471
2215,3400.446581
2216,5800.409091
2217,646.32
2218,4486.732919
2219,473.4
2220,5077.384488
2221,834.8965517
2222,4664.438356
2223,4653.421471
2224,4798.719858
2225,2511
2226,4879.230769
2227,4505.514843
2228,6341.708713
2229,4920.30712
2230,5674.617577
2231,4505.514843
2232,5589.138943
2233,1636
2234,2670.088
2235,2884.555556
2236,2887.232143
2237,283.5187713
2238,4576.536723
2239,6341.708713
2240,5594.149406
2241,2344.014599
2242,389
2243,4798.719858
2244,5674.617577
2245,4664.438356
2246,2820.582524
2247,2232.083333
2248,4664.438356
2249,1936.151515
2250,5594.149406
2251,2786.16804
2252,5589.138943
2253,3242.13253
2254,5589.138943
2255,310.8885017
2256,3007.73741
2257,1145.210162
2258,2972.928571
2259,6207.254453
2260,334.1396648
2261,3085.562092
2262,789.8152174
2263,5234.8351
2264,1909.003155
2265,950
2266,4324
2267,4310.486137
2268,4310.486137
2269,1824.959596
2270,6207.254453
2271,4362.58156
2272,4128.361538
2273,6207.254453
2274,835.6338028
2275,2820.582524
2276,6341.708713
2277,2232.083333
2278,363.8624788
2279,2977.57193
2280,4664.438356
2281,5234.8351
2282,2869.25
2283,5110.519084
2284,360.9
2285,4920.30712
2286,4879.230769
2287,789.8152174
2288,374.5569044
2289,5674.617577
2290,4664.438356
2291,5234.8351
2292,2042.922535
2293,4505.514843
2294,4920.30712
2295,4460.043478
2296,4057.366337
2297,3492.89
2298,553.9656489
2299,5280.031532
2300,6207.254453
2301,374.5569044
2302,363.8624788
2303,3953.842857
2304,5594.149406
2305,2786.16804
2306,2344.014599
2307,2691.690574
2308,1786.4
2309,2960.074074
2310,363.8624788
2311,834.8965517
2312,799.4782609
2313,4798.719858
2314,326.0529801
2315,283.5187713
2316,328
2317,2112.322581
2318,409.242268
2319,409.242268
2320,1896.294118
2321,4576.536723
2322,3400.446581
2323,6207.254453
2324,835.6338028
2325,553.9656489
2326,326.0529801
2327,4798.719858
2328,383.3947368
2329,2801.40625
2330,1629.375
2331,5077.384488
2332,6341.708713
2333,5674.617577
2334,3400.446581
2335,1408.361111
2336,371.2857143
2337,3253.931034
2338,5353.007353
2339,5674.617577
2340,5234.8351
2341,4920.30712
2342,6207.254453
2343,5476.2
2344,363.8624788
2345,3242.13253
2346,1909.003155
2347,1956.662162
2348,868.9084967
2349,5674.617577
2350,5594.149406
2351,835.6338028
2352,4167.875
2353,801.219697
2354,2786.16804
2355,4664.438356
2356,4322.605678
2357,5661.597701
2358,2033.058824
2359,730.56
2360,646.32
2361,3400.446581
2362,5077.384488
2363,3725.421053
2364,4753.02069
2365,4505.514843
2366,1975.162162
2367,2691.690574
2368,697.53
2369,4362.58156
2370,4858.03913
2371,4165.910569
2372,2691.690574
2373,4460.043478
2374,5901.569211
2375,2042.922535
2376,4702.478873
2377,5234.8351
2378,2943.029851
2379,4798.719858
2380,2109.408163
2381,3400.446581
2382,6207.254453
2383,4565.215385
2384,778.6666667
2385,4505.514843
2386,3400.446581
2387,383.3947368
2388,3132.621212
2389,1453.983333
2390,2786.16804
2391,624.3333333
2392,1956.662162
2393,801.219697
2394,4505.514843
2395,4653.421471
2396,4920.30712
2397,4165.910569
2398,283.5187713
2399,326.0529801
2400,2589
2401,697.53
2402,4576.536723
2403,1443.9375
2404,4416.409091
2405,5234.8351
2406,2977.57193
2407,553.9656489
2408,2457.5
2409,2344.014599
2410,2370.842857
2411,374.5569044
2412,4920.30712
2413,1858
2414,2691.690574
2415,283.5187713
2416,553.9656489
2417,5674.617577
2418,5589.138943
2419,1204.306306
2420,2785.176471
2421,3400.446581
2422,3953.842857
2423,6341.708713
2424,686.59375
2425,3594.80198
2426,326.0529801
2427,834.8965517
2428,609.039604
2429,2691.690574
2430,4310.486137
2431,4460.043478
2432,4664.438356
2433,2820.582524
2434,283.5187713
2435,2654.777778
2436,4879.230769
2437,4128.361538
2438,5674.617577
2439,2732.333333
2440,4798.719858
2441,4505.514843
2442,4310.486137
2443,4753.02069
2444,5280.031532
2445,6207.254453
2446,2076.133333
2447,4058.598131
2448,374.5569044
2449,4653.421471
2450,3773.384615
2451,1254.148148
2452,363.8624788
2453,5217.801205
2454,553.9656489
2455,2794.882353
2456,3400.446581
2457,5077.384488
2458,4167.875
2459,5800.409091
2460,363.8624788
2461,2691.690574
2462,5674.617577
2463,4310.486137
2464,444.6103896
2465,4362.58156
2466,1982.6
2467,2154.25
2468,2370.842857
2469,5674.617577
2470,374.5569044
2471,620.5945946
2472,4322.605678
2473,4753.02069
2474,473.4
2475,5589.138943
2476,4798.719858
2477,1122.823529
2478,1260.478261
2479,2691.690574
2480,5878.013514
2481,2691.690574
2482,4664.438356
2483,351.34375
2484,2691.690574
2485,5901.569211
2486,4653.421471
2487,374.5569044
2488,6207.254453
2489,4565.215385
2490,5901.569211
2491,417.2142857
2492,2700
2493,5674.617577
2494,3317.46789
2495,5903.714286
2496,2765.206349
2497,3007.73741
2498,2786.16804
2499,4664.438356
2500,326.0529801
2501,4664.438356
2502,4415.133333
2503,868.9084967
2504,283.5187713
2505,4310.486137
2506,5217.801205
2507,2786.16804
2508,385.8703704
2509,4027.895522
2510,334.1396648
2511,3767.180723
2512,4057.366337
2513,5077.384488
2514,3400.446581
2515,4310.486137
2516,444.6103896
2517,4505.514843
2518,899.4935065
2519,620.5945946
2520,571.5757576
2521,939.8571429
2522,5589.138943
2523,3400.446581
2524,454.6585366
2525,4334.430622
2526,868.9084967
2527,4280.132353
2528,4505.514843
2529,753.0434783
2530,5901.569211
2531,2887.232143
2532,2959.357143
2533,2977.57193
2534,4322.605678
2535,6341.708713
2536,4415.133333
2537,5476.2
2538,2985.275862
2539,3085.562092
2540,4505.514843
2541,4798.719858
2542,834.8965517
2543,3196.75
2544,426
2545,2752.181818
2546,283.5187713
2547,4310.486137
2548,2691.690574
2549,4505.514843
2550,409.242268
2551,4036.786325
2552,1824.959596
2553,363.8624788
2554,363.8624788
2555,5800.409091
2556,5234.8351
2557,3007.73741
2558,3462.263158
2559,4653.421471
2560,6207.254453
2561,283.5187713
2562,360.9
2563,899.4935065
2564,2042.922535
2565,6341.708713
2566,2977.57193
2567,292.5
2568,3007.73741
2569,6341.708713
2570,4664.438356
2571,2848.307692
2572,713.6875
2573,2977.57193
2574,4486.732919
2575,4310.486137
2576,363.8624788
2577,5172.256579
2578,1909.003155
2579,5234.8351
2580,3594.80198
2581,5661.597701
2582,4664.438356
2583,3400.446581
2584,4913.630631
2585,283.5187713
2586,5589.138943
2587,1204.306306
2588,6341.708713
2589,4460.043478
2590,3075
2591,310.8885017
2592,5234.8351
2593,2977.57193
2594,363.8624788
2595,1909.003155
2596,3767.180723
2597,310.8885017
2598,4322.605678
2599,4505.514843
2600,2370.842857
2601,363.8624788
2602,3101.242424
2603,4702.478873
2604,5353.007353
2605,3492.89
2606,4798.719858
2607,4167.875
2608,1896.083333
2609,3007.73741
2610,3320.583333
2611,2960.981618
2612,3609.75
2613,789.8152174
2614,2370.842857
2615,5077.384488
2616,4702.478873
2617,1453.983333
2618,3400.446581
2619,1145.210162
2620,2109.408163
2621,3431.836735
2622,2674.132353
2623,363.8624788
2624,5594.149406
2625,5589.138943
2626,4798.719858
2627,2887.232143
2628,5674.617577
2629,2070.333333
2630,351.34375
2631,4702.478873
2632,389.2631579
2633,363.8624788
2634,857.2133333
2635,5353.007353
2636,1860.490909
2637,3203.381818
2638,4798.719858
2639,4334.430622
2640,3673.5
2641,2077.368421
2642,4505.514843
2643,5674.617577
2644,801.219697
2645,2650.282609
2646,553.9656489
2647,5674.617577
2648,5280.031532
2649,5661.597701
2650,4920.30712
2651,2232.083333
2652,4798.719858
2653,2691.690574
2654,2189.209677
2655,1909.003155
2656,3007.73741
2657,266.5
2658,374.5569044
2659,3101.242424
2660,939.75
2661,3941.948052
2662,5077.384488
2663,4664.438356
2664,868.9084967
2665,4858.03913
2666,4920.30712
2667,1499.891892
2668,4920.30712
2669,6341.708713
2670,647.527972
2671,6207.254453
2672,1824.959596
2673,4702.478873
2674,4664.438356
2675,2124.542373
2676,4798.719858
2677,533.7692308
2678,563.2
2679,371.2857143
2680,4653.421471
2681,801.219697
2682,5589.138943
2683,2786.16804
2684,3105.340426
2685,283.5187713
2686,553.9656489
2687,4664.438356
2688,4664.438356
2689,363.8624788
2690,454.6585366
2691,4270.137931
2692,5901.569211
2693,5589.138943
2694,5077.384488
2695,5594.149406
2696,2674.132353
2697,6341.708713
2698,374.5569044
2699,4416.409091
2700,4486.732919
2701,1204.306306
2702,2232.083333
2703,1289.916667
2704,4664.438356
2705,2699.5
2706,4293.012821
2707,592.15625
2708,4920.30712
2709,4920.30712
2710,2960.981618
2711,2977.57193
2712,5589.138943
2713,5234.8351
2714,4576.536723
2715,2670.088
2716,6207.254453
2717,609.039604
2718,2189.209677
2719,3381
2720,4083.134146
2721,363.8624788
2722,2691.690574
2723,310.8885017
2724,3085.562092
2725,2960.981618
2726,6341.708713
2727,2124.542373
2728,1559.090909
2729,4920.30712
2730,5077.384488
2731,1651.909091
2732,4310.486137
2733,834.8965517
2734,5172.256579
2735,3109.090909
2736,326.0529801
2737,767.4193548
2738,5800.409091
2739,310.8885017
2740,2977.57193
2741,5217.801205
2742,310.8885017
2743,5589.138943
2744,5280.031532
2745,5594.149406
2746,5234.8351
2747,5589.138943
2748,4879.230769
2749,5901.569211
2750,4920.30712
2751,1408.361111
2752,4798.719858
2753,374.5569044
2754,647.527972
2755,4486.732919
2756,4058.598131
2757,5594.149406
2758,310.8885017
2759,374.5569044
2760,5280.031532
2761,1701.656716
2762,5878.013514
2763,2695
2764,2765.206349
2765,5077.384488
2766,2337
2767,3007.73741
2768,6341.708713
2769,4913.630631
2770,2750.714286
2771,4798.719858
2772,4334.430622
2773,3492.89
2774,1149.870968
2775,5901.569211
2776,363.8624788
2777,778.6666667
2778,4664.438356
2779,2786.16804
2780,2809.947368
2781,5234.8351
2782,5901.569211
2783,2864.8
2784,4280.132353
2785,6207.254453
2786,729.804878
2787,5594.149406
2788,4664.438356
2789,5674.617577
2790,4653.421471
2791,5594.149406
2792,1860.490909
2793,374.5569044
2794,4664.438356
2795,5234.8351
2796,553.7362637
2797,620.5945946
2798,4280.132353
2799,5353.007353
2800,834.8965517
2801,5353.007353
2802,5234.8351
2803,3824.714286
2804,5077.384488
2805,3767.180723
2806,4083.134146
2807,5077.384488
2808,5217.801205
2809,2124.542373
2810,390.8831169
2811,4322.605678
2812,899.4935065
2813,6207.254453
2814,2786.16804
2815,564.8857143
2816,4505.514843
2817,655.6818182
2818,3132.621212
2819,1198.285714
2820,3007.73741
2821,5827.47619
2822,5589.138943
2823,2786.16804
2824,5589.138943
2825,5589.138943
2826,4664.438356
2827,4920.30712
2828,5280.031532
2829,553.9656489
2830,4334.430622
2831,351.34375
2832,409.242268
2833,5077.384488
2834,5077.384488
2835,4505.514843
2836,4920.30712
2837,2729.022727
2838,5077.384488
2839,4416.409091
2840,1198.285714
2841,553.7362637
2842,5594.149406
2843,3941.948052
2844,2691.690574
2845,385.8703704
2846,8
2847,4920.30712
2848,6207.254453
2849,4334.430622
2850,4128.361538
2851,1506.346154
2852,516.5
2853,4505.514843
2854,6341.708713
2855,283.5187713
2856,5172.256579
2857,5901.569211
2858,1453.983333
2859,360.9
2860,4576.536723
2861,4653.421471
2862,374.5569044
2863,5234.8351
2864,4798.719858
2865,3609.75
2866,5234.8351
2867,6341.708713
2868,4310.486137
2869,1975.162162
2870,6341.708713
2871,444.6103896
2872,4415.133333
2873,3007.73741
2874,5594.149406
2875,4565.215385
2876,2993.583333
2877,2109.408163
2878,328
2879,4167.875
2880,351.34375
2881,2216.75
2882,1563.146341
2883,686.59375
2884,835.6338028
2885,6341.708713
2886,3400.446581
2887,4702.478873
2888,3400.446581
2889,3541.409091
2890,1204.306306
2891,2344.014599
2892,2691.690574
2893,5589.138943
2894,5217.801205
2895,5878.013514
2896,4334.430622
2897,351.34375
2898,351.34375
2899,1623
2900,553.9656489
2901,4798.719858
2902,4058.598131
2903,5674.617577
2904,5901.569211
2905,5589.138943
2906,1400.377778
2907,374.5569044
2908,374.5569044
2909,2661.421053
2910,1145.210162
2911,5901.569211
2912,5589.138943
2913,4653.421471
2914,4167.875
2915,6207.254453
2916,3492.89
2917,5589.138943
2918,3038.257143
2919,499.8947368
2920,2370.842857
2921,1701.656716
2922,417.2142857
2923,4415.133333
2924,5901.569211
2925,4058.598131
2926,2691.690574
2927,2786.16804
2928,3400.446581
2929,1242.215054
2930,374.5569044
2931,3767.180723
2932,3235
2933,5674.617577
2934,5077.384488
2935,3105.340426
2936,2426.142857
2937,3431.836735
2938,865.8333333
2939,857.2133333
2940,5110.519084
2941,2661.421053
2942,363.8624788
2943,4653.421471
2944,3609.75
2945,4362.58156
2946,1860.490909
2947,409.242268
2948,406
2949,1625.6875
2950,3492.89
2951,2691.690574
2952,3253.931034
2953,4057.366337
2954,3400.446581
2955,3431.836735
2956,3105.340426
2957,1701.656716
2958,2732.333333
2959,5589.138943
2960,3007.73741
2961,4036.786325
2962,5674.617577
2963,2895.333333
2964,283.5187713
2965,778.6666667
2966,5234.8351
2967,609.039604
2968,2794.882353
2969,2765.206349
2970,3368.611111
2971,4664.438356
2972,4920.30712
2973,334.1396648
2974,5901.569211
2975,4664.438356
2976,3101.242424
2977,3767.180723
2978,410.64
2979,2635.290323
2980,1968.882353
2981,4653.421471
2982,3317.46789
2983,1656.954545
2984,2344.014599
2985,801.219697
2986,351.34375
2987,363.8624788
2988,1145.210162
2989,775.0454545
2990,4167.875
2991,950
2992,2109.408163
2993,5589.138943
2994,3492.89
2995,2109.408163
2996,1956.662162
2997,310.8885017
2998,4362.58156
2999,3845.75
3000,5901.569211
3001,2785.176471
3002,1802
3003,2786.16804
3004,5233.55814
3005,4058.598131
3006,4920.30712
3007,3368.611111
3008,334.1396648
3009,4664.438356
3010,857.2133333
3011,3492.89
3012,4322.605678
3013,1506.346154
3014,4505.514843
3015,3941.948052
3016,5077.384488
3017,1636
3018,6341.708713
3019,3062.622047
3020,812
3021,2765.206349
3022,2786.16804
3023,6207.254453
3024,2786.16804
3025,3132.621212
3026,4920.30712
3027,4486.732919
3028,1204.306306
3029,933.8571429
3030,6341.708713
3031,5674.617577
3032,5589.138943
3033,2887.232143
3034,1090.179487
3035,5077.384488
3036,3105.340426
3037,6341.708713
3038,5878.013514
3039,1191.083333
3040,2651.384615
3041,1145.210162
3042,799.4782609
3043,4362.58156
3044,4505.514843
3045,5594.149406
3046,4505.514843
3047,4505.514843
3048,390.8831169
3049,1244.5
3050,3085.562092
3051,5353.007353
3052,3400.446581
3053,2190.285714
3054,363.8624788
3055,5674.617577
3056,815.2054795
3057,5594.149406
3058,5589.138943
3059,834.8965517
3060,351.34375
3061,5800.409091
3062,4664.438356
3063,363.8624788
3064,4664.438356
3065,1936.151515
3066,553.7362637
3067,4653.421471
3068,2318.333333
3069,1453.983333
3070,374.5569044
3071,553.7362637
3072,3007.73741
3073,334.1396648
3074,5589.138943
3075,4653.421471
3076,5234.8351
3077,834.8965517
3078,2344.014599
3079,2960.981618
3080,5589.138943
3081,409.242268
3082,283.5187713
3083,2691.690574
3084,4505.514843
3085,4920.30712
3086,1453.983333
3087,4879.230769
3088,915.2238806
3089,5594.149406
3090,6341.708713
3091,5589.138943
3092,5800.409091
3093,5077.384488
3094,553.9656489
3095,390.8831169
3096,801.219697
3097,868.9084967
3098,4576.536723
3099,4920.30712
3100,3941.948052
3101,3492.89
3102,351.34375
3103,753.0434783
3104,4920.30712
3105,5589.138943
3106,1076.603774
3107,4653.421471
3108,5901.569211
3109,5234.8351
3110,4505.514843
3111,4664.438356
3112,1074.7
3113,6341.708713
3114,835.6338028
3115,363.8624788
3116,6341.708713
3117,5674.617577
3118,1824.959596
3119,5674.617577
3120,2764.709677
3121,950
3122,2993.233333
3123,310.8885017
3124,4027.895522
3125,2786.16804
3126,2506
3127,868.9084967
3128,778.6666667
3129,697.53
3130,5901.569211
3131,4334.430622
3132,5594.149406
3133,5234.8351
3134,5901.569211
3135,6341.708713
3136,5217.801205
3137,2109.408163
3138,5800.409091
3139,1145.210162
3140,5589.138943
3141,5589.138943
3142,587.6428571
3143,2451
3144,926.1333333
3145,5589.138943
3146,6207.254453
3147,2674.132353
3148,5901.569211
3149,4664.438356
3150,6207.254453
3151,4322.605678
3152,6207.254453
3153,3541.409091
3154,778.6666667
3155,5594.149406
3156,429.6760563
3157,3773.384615
3158,374.5569044
3159,4505.514843
3160,2501.4
3161,3400.446581
3162,5234.8351
3163,1389
3164,4798.719858
3165,4027.895522
3166,2589
3167,5589.138943
3168,4057.366337
3169,3242.13253
3170,4334.430622
3171,3062.622047
3172,1975.162162
3173,5234.8351
3174,2691.690574
3175,6207.254453
3176,2070.333333
3177,2960.981618
3178,6207.254453
3179,3038.257143
3180,283.5187713
3181,3492.89
3182,283.5187713
3183,4653.421471
3184,801.219697
3185,4653.421471
3186,374.5569044
3187,2993.583333
3188,4505.514843
3189,4920.30712
3190,310.8885017
3191,703.2285714
3192,5674.617577
3193,1453.983333
3194,5674.617577
3195,351.34375
3196,2960.981618
3197,390.8831169
3198,1145.210162
3199,3062.622047
3200,2636.307692
3201,2969.605263
3202,6341.708713
3203,4653.421471
3204,5589.138943
3205,3400.446581
3206,371.2857143
3207,5077.384488
3208,1443.9375
3209,283.5187713
3210,1260.478261
3211,4920.30712
3212,363.8624788
3213,363.8624788
3214,5594.149406
3215,4280.132353
3216,3085.562092
3217,4664.438356
3218,5234.8351
3219,4664.438356
3220,310.8885017
3221,457.5
3222,3953.842857
3223,1191.083333
3224,4653.421471
3225,835.6338028
3226,2960.981618
3227,351.34375
3228,3745.533333
3229,5234.8351
3230,3007.73741
3231,5901.569211
3232,730.56
3233,5589.138943
3234,4664.438356
3235,1226.714286
3236,4702.478873
3237,2820.582524
3238,351.34375
3239,4322.605678
3240,2786.16804
3241,6341.708713
3242,374.5569044
3243,916
3244,5901.569211
3245,1469.454545
3246,4753.02069
3247,6341.708713
3248,351.34375
3249,4362.58156
3250,4576.536723
3251,868.9084967
3252,2750.714286
3253,3203.381818
3254,6207.254453
3255,868.9084967
3256,5901.569211
3257,5901.569211
3258,5674.617577
3259,363.8624788
3260,3537.4
3261,5674.617577
3262,4505.514843
3263,609.039604
3264,1469.454545
3265,385.8703704
3266,3939.584906
3267,374.5569044
3268,674.1875
3269,363.8624788
3270,4505.514843
3271,4505.514843
3272,4664.438356
3273,4664.438356
3274,5674.617577
3275,553.7362637
3276,5077.384488
3277,283.5187713
3278,283.5187713
3279,2720.322581
3280,1191.083333
3281,3317.46789
3282,4664.438356
3283,2786.16804
3284,587.6428571
3285,5077.384488
3286,3941.948052
3287,4310.486137
3288,5077.384488
3289,363.8624788
